time,Bx,By,Bz,BT
436.025,1.68,-3.72,-17.28,17.76
436.043,1.56,-3.72,-17.28,17.74
436.063,1.44,-3.72,-17.34,17.79
436.081,1.44,-3.72,-17.34,17.79
436.098,1.44,-3.72,-17.40,17.85
436.119,1.50,-3.72,-17.40,17.86
436.138,1.50,-3.72,-17.34,17.80
436.157,1.50,-3.72,-17.34,17.80
436.177,1.56,-3.72,-17.28,17.74
436.193,1.56,-3.72,-17.28,17.74
436.211,1.56,-3.72,-17.28,17.74
436.231,1.56,-3.72,-17.22,17.69
436.251,1.62,-3.72,-17.22,17.69
436.270,1.68,-3.72,-17.22,17.70
436.288,1.74,-3.66,-17.22,17.69
436.308,1.74,-3.66,-17.16,17.63
436.326,1.80,-3.60,-17.16,17.63
436.343,1.86,-3.54,-17.10,17.56
436.360,1.92,-3.54,-17.10,17.57
436.378,1.98,-3.48,-17.10,17.56
436.398,1.98,-3.48,-17.04,17.50
436.416,1.98,-3.48,-17.04,17.50
436.433,2.04,-3.48,-17.04,17.51
436.453,2.04,-3.48,-17.04,17.51
436.471,2.04,-3.48,-17.04,17.51
436.491,2.04,-3.48,-17.04,17.51
436.510,2.04,-3.42,-17.04,17.50
436.527,2.04,-3.42,-17.04,17.50
436.547,2.04,-3.48,-17.10,17.57
436.566,2.04,-3.48,-17.10,17.57
436.583,1.98,-3.48,-17.16,17.62
436.604,1.98,-3.48,-17.28,17.74
436.621,1.92,-3.54,-17.40,17.86
436.639,1.86,-3.54,-17.46,17.91
436.659,1.86,-3.54,-17.58,18.03
436.677,1.80,-3.54,-17.64,18.08
436.697,1.80,-3.54,-17.76,18.20
436.716,1.74,-3.54,-17.88,18.31
436.733,1.74,-3.54,-17.94,18.37
436.753,1.74,-3.54,-17.94,18.37
436.772,1.80,-3.54,-17.94,18.37
436.789,1.86,-3.54,-17.94,18.38
436.806,1.98,-3.54,-18.00,18.45
436.824,2.10,-3.54,-18.00,18.46
436.841,2.16,-3.48,-18.00,18.46
436.862,2.28,-3.48,-18.00,18.47
436.880,2.40,-3.48,-18.00,18.49
436.900,2.52,-3.48,-18.00,18.51
436.918,2.64,-3.42,-18.00,18.51
436.935,2.70,-3.42,-18.00,18.52
436.953,2.70,-3.42,-18.00,18.52
436.973,2.76,-3.42,-18.00,18.53
436.991,2.76,-3.42,-18.00,18.53
437.011,2.76,-3.42,-18.00,18.53
437.030,2.70,-3.42,-18.00,18.52
437.047,2.70,-3.42,-18.00,18.52
437.067,2.70,-3.42,-18.00,18.52
437.085,2.70,-3.42,-18.00,18.52
437.102,2.64,-3.48,-18.00,18.52
437.120,2.58,-3.48,-18.00,18.51
437.137,2.58,-3.54,-18.00,18.53
437.157,2.58,-3.60,-18.00,18.54
437.177,2.52,-3.60,-18.00,18.53
437.195,2.52,-3.66,-18.00,18.54
437.212,2.40,-3.66,-17.94,18.47
437.233,2.40,-3.72,-17.94,18.48
437.251,2.46,-3.72,-17.88,18.43
437.271,2.46,-3.72,-17.82,18.37
437.290,2.52,-3.72,-17.82,18.38
437.311,2.52,-3.72,-17.76,18.32
437.330,2.52,-3.72,-17.76,18.32
437.349,2.52,-3.72,-17.70,18.26
437.369,2.52,-3.72,-17.70,18.26
437.388,2.46,-3.66,-17.70,18.24
437.408,2.40,-3.60,-17.70,18.22
437.427,2.34,-3.54,-17.70,18.20
437.447,2.28,-3.48,-17.76,18.24
437.464,2.28,-3.42,-17.76,18.23
437.486,2.28,-3.30,-17.82,18.27
437.504,2.28,-3.24,-17.82,18.26
437.525,2.34,-3.18,-17.88,18.31
437.546,2.40,-3.18,-17.94,18.38
437.569,2.46,-3.12,-17.94,18.37
437.588,2.52,-3.24,-18.00,18.46
437.607,2.52,-3.36,-18.00,18.48
437.624,2.58,-3.54,-18.00,18.53
437.641,2.58,-3.66,-18.00,18.55
437.659,2.58,-3.84,-18.00,18.58
437.679,2.40,-3.96,-18.00,18.59
437.699,2.28,-4.14,-18.00,18.61
437.719,2.22,-4.26,-18.00,18.63
437.741,2.10,-4.26,-18.00,18.62
437.761,1.98,-4.26,-18.00,18.60
437.781,1.86,-4.26,-18.00,18.59
437.802,1.80,-4.26,-18.00,18.58
437.823,1.74,-4.26,-18.00,18.58
437.842,1.74,-4.26,-18.00,18.58
437.863,1.74,-4.14,-18.00,18.55
437.883,1.74,-4.02,-18.00,18.53
437.903,1.74,-3.90,-18.00,18.50
437.924,1.74,-3.84,-18.00,18.49
437.942,1.80,-3.72,-18.00,18.47
437.959,1.80,-3.60,-18.00,18.44
437.977,1.86,-3.54,-18.00,18.44
437.997,1.92,-3.42,-18.00,18.42
438.014,1.92,-3.42,-18.00,18.42
438.034,1.98,-3.48,-18.00,18.44
438.052,2.04,-3.48,-18.00,18.45
438.069,2.04,-3.60,-18.00,18.47
438.092,2.04,-3.72,-18.00,18.49
438.110,2.04,-3.90,-18.00,18.53
438.127,2.04,-4.02,-18.00,18.56
438.148,2.04,-4.20,-18.00,18.60
438.166,1.98,-4.32,-18.00,18.62
438.183,1.98,-4.44,-18.00,18.64
438.204,1.98,-4.62,-18.00,18.69
438.223,1.98,-4.62,-18.00,18.69
438.244,1.92,-4.50,-18.00,18.65
438.263,1.92,-4.38,-18.00,18.62
438.280,1.92,-4.32,-18.00,18.61
438.300,1.92,-4.20,-18.00,18.58
438.318,1.92,-4.14,-18.00,18.57
438.335,1.92,-4.02,-18.00,18.54
438.353,1.92,-3.96,-18.00,18.53
438.370,1.92,-3.90,-18.00,18.52
438.390,1.92,-3.90,-18.00,18.52
438.410,1.92,-3.90,-18.00,18.52
438.428,1.92,-3.90,-18.00,18.52
438.448,1.92,-3.90,-18.00,18.52
438.467,1.92,-3.90,-18.00,18.52
438.484,1.92,-3.90,-18.00,18.52
438.504,1.92,-3.90,-18.00,18.52
438.523,1.92,-3.78,-18.00,18.49
438.544,1.92,-3.72,-18.00,18.48
438.560,1.92,-3.66,-18.00,18.47
438.579,1.92,-3.54,-18.00,18.44
438.599,1.92,-3.48,-18.00,18.43
438.617,1.92,-3.36,-18.00,18.41
438.636,1.92,-3.30,-18.00,18.40
438.654,1.92,-3.24,-18.00,18.39
438.673,1.92,-3.24,-18.00,18.39
438.690,1.92,-3.24,-18.00,18.39
438.707,1.92,-3.24,-18.00,18.39
438.727,1.92,-3.24,-18.00,18.39
438.745,1.92,-3.30,-18.00,18.40
438.763,1.92,-3.30,-18.00,18.40
438.782,1.92,-3.36,-18.00,18.41
438.805,1.92,-3.36,-18.00,18.41
438.821,1.92,-3.36,-18.00,18.41
438.842,1.92,-3.42,-17.94,18.36
438.862,1.92,-3.42,-17.94,18.36
438.887,1.92,-3.42,-17.88,18.31
438.905,1.92,-3.42,-17.82,18.25
438.928,1.92,-3.42,-17.82,18.25
438.950,1.92,-3.42,-17.76,18.19
438.967,1.92,-3.42,-17.76,18.19
438.986,1.92,-3.42,-17.70,18.13
439.006,1.92,-3.42,-17.70,18.13
439.024,1.92,-3.42,-17.70,18.13
439.044,1.92,-3.42,-17.70,18.13
439.063,1.92,-3.42,-17.70,18.13
439.082,1.92,-3.42,-17.76,18.19
439.101,1.92,-3.48,-17.76,18.20
439.121,1.98,-3.48,-17.76,18.21
439.140,1.98,-3.48,-17.82,18.26
439.161,1.98,-3.48,-17.82,18.26
439.180,2.04,-3.54,-17.82,18.28
439.199,2.04,-3.54,-17.88,18.34
439.221,2.10,-3.54,-17.88,18.35
439.241,2.16,-3.54,-17.88,18.35
439.262,2.16,-3.54,-17.88,18.35
439.283,2.16,-3.54,-17.88,18.35
439.304,2.16,-3.60,-17.88,18.37
439.324,2.16,-3.66,-17.88,18.38
439.346,2.16,-3.66,-17.88,18.38
439.368,2.10,-3.72,-17.88,18.38
439.386,2.10,-3.78,-17.88,18.40
439.402,2.04,-3.84,-17.88,18.40
439.432,2.04,-3.84,-17.88,18.40
439.443,2.10,-3.90,-17.88,18.42
439.461,2.10,-3.90,-17.94,18.48
439.481,2.16,-3.78,-17.94,18.46
439.501,2.16,-3.66,-17.94,18.44
439.521,2.22,-3.60,-17.94,18.43
439.542,2.22,-3.48,-17.94,18.41
439.564,2.34,-3.42,-17.88,18.35
439.584,2.46,-3.36,-17.88,18.36
439.605,2.52,-3.24,-17.82,18.29
439.625,2.64,-3.24,-17.82,18.30
439.645,2.70,-3.24,-17.76,18.25
439.666,2.76,-3.24,-17.70,18.20
439.687,2.82,-3.24,-17.70,18.21
439.708,2.82,-3.24,-17.64,18.16
439.726,2.70,-3.24,-17.58,18.08
439.743,2.58,-3.24,-17.52,18.00
439.761,2.52,-3.24,-17.52,17.99
439.778,2.40,-3.24,-17.52,17.98
439.799,2.28,-3.24,-17.52,17.96
439.816,2.16,-3.24,-17.52,17.95
439.838,2.04,-3.24,-17.52,17.93
439.857,1.98,-3.24,-17.52,17.93
439.878,2.04,-3.24,-17.58,17.99
439.899,1.98,-3.24,-17.58,17.99
439.919,1.92,-3.24,-17.58,17.98
439.940,1.92,-3.24,-17.64,18.04
439.961,1.98,-3.24,-17.64,18.04
439.982,1.98,-3.24,-17.70,18.10
440.002,1.98,-3.30,-17.70,18.11
440.022,2.04,-3.36,-17.70,18.13
440.044,2.10,-3.48,-17.70,18.16
440.061,2.16,-3.60,-17.70,18.19
440.082,2.22,-3.66,-17.76,18.27
440.100,2.28,-3.78,-17.88,18.42
440.118,2.34,-3.90,-18.00,18.57
440.138,2.34,-4.02,-18.06,18.65
440.157,2.40,-4.08,-18.18,18.79
440.174,2.40,-4.08,-18.24,18.84
440.195,2.40,-4.08,-18.30,18.90
440.214,2.40,-4.02,-18.36,18.95
440.235,2.40,-3.96,-18.42,18.99
440.253,2.40,-3.90,-18.36,18.92
440.271,2.40,-3.90,-18.36,18.92
440.288,2.34,-3.84,-18.36,18.90
440.308,2.34,-3.78,-18.36,18.89
440.327,2.28,-3.78,-18.30,18.82
440.344,2.28,-3.72,-18.30,18.81
440.361,2.22,-3.72,-18.30,18.81
440.379,2.22,-3.72,-18.30,18.81
440.399,2.22,-3.72,-18.30,18.81
440.419,2.28,-3.72,-18.30,18.81
440.439,2.28,-3.72,-18.30,18.81
440.458,2.34,-3.72,-18.30,18.82
440.475,2.34,-3.72,-18.36,18.88
440.492,2.34,-3.72,-18.36,18.88
440.510,2.34,-3.72,-18.36,18.88
440.530,2.28,-3.72,-18.36,18.87
440.552,2.28,-3.72,-18.36,18.87
440.571,2.22,-3.72,-18.36,18.86
440.589,2.22,-3.60,-18.36,18.84
440.609,2.22,-3.54,-18.42,18.89
440.629,2.22,-3.48,-18.42,18.88
440.649,2.22,-3.42,-18.42,18.87
440.668,2.22,-3.36,-18.48,18.91
440.685,2.22,-3.36,-18.48,18.91
440.703,2.22,-3.30,-18.48,18.90
440.720,2.22,-3.30,-18.48,18.90
440.741,2.22,-3.36,-18.42,18.86
440.758,2.22,-3.42,-18.42,18.87
440.776,2.22,-3.42,-18.42,18.87
440.793,2.22,-3.42,-18.42,18.87
440.814,2.22,-3.42,-18.42,18.87
440.834,2.22,-3.42,-18.42,18.87
440.853,2.22,-3.42,-18.42,18.87
440.870,2.22,-3.42,-18.42,18.87
440.890,2.22,-3.42,-18.48,18.92
440.909,2.28,-3.42,-18.48,18.93
440.927,2.28,-3.42,-18.54,18.99
440.947,2.34,-3.42,-18.54,19.00
440.966,2.34,-3.42,-18.54,19.00
440.983,2.34,-3.42,-18.54,19.00
441.000,2.40,-3.42,-18.54,19.00
441.018,2.40,-3.42,-18.54,19.00
441.038,2.40,-3.42,-18.54,19.00
441.055,2.40,-3.42,-18.48,18.95
441.073,2.40,-3.42,-18.42,18.89
441.090,2.40,-3.42,-18.42,18.89
441.111,2.40,-3.42,-18.30,18.77
441.131,2.40,-3.42,-18.24,18.71
441.148,2.40,-3.42,-18.12,18.60
441.169,2.40,-3.42,-18.06,18.54
441.186,2.40,-3.42,-18.00,18.48
441.204,2.40,-3.48,-17.88,18.37
441.224,2.40,-3.54,-17.82,18.33
441.244,2.28,-3.54,-17.70,18.19
441.263,2.22,-3.60,-17.64,18.14
441.284,2.10,-3.66,-17.58,18.08
441.301,1.98,-3.66,-17.52,18.01
441.320,1.92,-3.72,-17.46,17.95
441.343,1.86,-3.72,-17.40,17.89
441.360,1.80,-3.72,-17.40,17.88
441.380,1.80,-3.72,-17.40,17.88
441.400,1.86,-3.66,-17.40,17.88
441.420,1.86,-3.66,-17.46,17.94
441.440,1.92,-3.66,-17.52,18.00
441.461,1.92,-3.60,-17.64,18.11
441.480,1.92,-3.60,-17.70,18.16
441.500,1.92,-3.54,-17.76,18.21
441.519,1.92,-3.54,-17.82,18.27
441.536,1.92,-3.54,-17.88,18.33
441.556,1.92,-3.54,-17.94,18.39
441.575,1.92,-3.60,-17.94,18.40
441.593,1.92,-3.60,-17.94,18.40
441.613,1.92,-3.54,-17.88,18.33
441.631,1.92,-3.54,-17.88,18.33
441.651,1.92,-3.54,-17.88,18.33
441.668,1.98,-3.54,-17.88,18.33
441.689,1.98,-3.48,-17.88,18.32
441.709,1.98,-3.48,-17.88,18.32
441.729,1.98,-3.42,-17.88,18.31
441.750,2.04,-3.42,-17.88,18.32
441.770,2.04,-3.48,-17.88,18.33
441.791,2.04,-3.48,-17.88,18.33
441.813,2.04,-3.48,-17.88,18.33
441.833,2.04,-3.48,-17.88,18.33
441.853,2.04,-3.54,-17.88,18.34
441.871,2.04,-3.54,-17.88,18.34
441.889,2.04,-3.54,-17.88,18.34
441.906,2.04,-3.54,-17.88,18.34
441.926,2.04,-3.54,-17.88,18.34
441.943,2.04,-3.54,-17.88,18.34
441.962,2.04,-3.54,-17.88,18.34
441.983,2.04,-3.48,-17.88,18.33
442.001,2.04,-3.48,-17.88,18.33
442.018,2.04,-3.48,-17.88,18.33
442.036,2.04,-3.48,-17.82,18.27
442.056,2.04,-3.42,-17.76,18.20
442.074,2.04,-3.42,-17.76,18.20
442.092,2.04,-3.42,-17.70,18.14
442.111,2.04,-3.48,-17.64,18.10
442.129,2.04,-3.48,-17.58,18.04
442.147,2.04,-3.48,-17.52,17.98
442.167,2.04,-3.48,-17.52,17.98
442.187,2.04,-3.54,-17.52,17.99
442.208,2.04,-3.54,-17.52,17.99
442.226,2.04,-3.54,-17.52,17.99
442.243,2.04,-3.54,-17.52,17.99
442.263,2.04,-3.54,-17.52,17.99
442.284,2.04,-3.54,-17.52,17.99
442.303,2.04,-3.54,-17.52,17.99
442.322,2.04,-3.54,-17.52,17.99
442.345,2.04,-3.54,-17.52,17.99
442.367,2.10,-3.54,-17.52,18.00
442.387,2.10,-3.54,-17.52,18.00
442.408,2.22,-3.54,-17.52,18.01
442.428,2.28,-3.54,-17.58,18.08
442.453,2.40,-3.54,-17.64,18.15
442.473,2.46,-3.54,-17.70,18.22
442.492,2.58,-3.48,-17.76,18.28
442.510,2.64,-3.42,-17.82,18.34
442.530,2.70,-3.42,-17.88,18.40
442.548,2.76,-3.42,-17.94,18.47
442.568,2.76,-3.36,-18.00,18.52
442.588,2.70,-3.36,-18.00,18.51
442.609,2.64,-3.36,-18.00,18.50
442.627,2.58,-3.36,-18.00,18.49
442.647,2.52,-3.42,-18.00,18.49
442.664,2.40,-3.42,-18.00,18.48
442.682,2.34,-3.42,-18.00,18.47
442.700,2.34,-3.42,-18.00,18.47
442.717,2.22,-3.42,-18.00,18.46
442.738,2.22,-3.48,-18.00,18.47
442.755,2.22,-3.48,-18.00,18.47
442.776,2.22,-3.48,-18.00,18.47
442.794,2.22,-3.48,-18.00,18.47
442.814,2.22,-3.54,-18.00,18.48
442.833,2.22,-3.54,-18.00,18.48
442.853,2.22,-3.54,-18.00,18.48
442.874,2.22,-3.54,-18.00,18.48
442.895,2.22,-3.54,-18.00,18.48
442.914,2.22,-3.54,-18.00,18.48
442.936,2.22,-3.54,-18.00,18.48
442.956,2.28,-3.54,-18.00,18.49
442.976,2.28,-3.48,-18.00,18.47
442.997,2.34,-3.42,-18.06,18.53
443.014,2.34,-3.36,-18.06,18.52
443.031,2.34,-3.30,-18.06,18.51
443.052,2.40,-3.24,-18.12,18.56
443.072,2.40,-3.12,-18.12,18.54
443.090,2.40,-3.00,-18.18,18.58
443.107,2.40,-2.88,-18.18,18.56
443.127,2.40,-2.70,-18.18,18.54
443.145,2.40,-2.58,-18.18,18.52
443.165,2.40,-2.52,-18.18,18.51
443.183,2.40,-2.40,-18.18,18.49
443.201,2.34,-2.34,-18.18,18.48
443.220,2.34,-2.34,-18.18,18.48
443.241,2.28,-2.28,-18.12,18.40
443.260,2.22,-2.28,-18.12,18.40
443.294,2.16,-2.34,-18.12,18.40
443.301,2.16,-2.40,-18.12,18.41
443.320,2.10,-2.46,-18.12,18.41
443.340,2.04,-2.46,-18.12,18.40
443.360,2.04,-2.52,-18.12,18.41
443.380,2.04,-2.64,-18.12,18.42
443.402,2.04,-2.70,-18.12,18.43
443.424,1.98,-2.82,-18.18,18.50
443.444,1.92,-2.88,-18.18,18.51
443.461,1.86,-3.00,-18.18,18.52
443.483,1.74,-3.00,-18.18,18.51
443.503,1.68,-3.06,-18.18,18.51
443.520,1.56,-3.06,-18.18,18.50
443.538,1.50,-3.06,-18.12,18.44
443.558,1.38,-3.12,-18.12,18.44
443.579,1.38,-3.12,-18.06,18.38
443.598,1.44,-3.18,-18.06,18.39
443.618,1.44,-3.18,-18.00,18.34
443.637,1.56,-3.18,-18.00,18.35
443.654,1.68,-3.24,-18.00,18.37
443.672,1.86,-3.30,-17.94,18.34
443.689,1.98,-3.42,-17.94,18.37
443.710,2.10,-3.48,-18.00,18.45
443.729,2.22,-3.54,-18.00,18.48
443.749,2.34,-3.54,-18.00,18.49
443.768,2.40,-3.60,-18.00,18.51
443.785,2.46,-3.60,-18.00,18.52
443.803,2.52,-3.60,-18.00,18.53
443.824,2.40,-3.60,-17.94,18.45
443.842,2.34,-3.60,-17.94,18.45
443.863,2.34,-3.54,-17.94,18.44
443.881,2.34,-3.54,-17.94,18.44
443.902,2.28,-3.54,-17.94,18.43
443.922,2.28,-3.54,-17.94,18.43
443.944,2.22,-3.54,-17.94,18.42
443.965,2.16,-3.54,-17.94,18.41
443.986,2.10,-3.54,-17.94,18.41
444.006,2.04,-3.54,-18.00,18.46
444.027,1.98,-3.54,-18.00,18.45
444.047,1.92,-3.54,-18.00,18.44
444.068,1.86,-3.54,-18.00,18.44
444.089,1.80,-3.54,-18.00,18.43
444.107,1.80,-3.54,-18.00,18.43
444.126,1.74,-3.54,-18.00,18.43
444.144,1.74,-3.48,-18.00,18.42
444.164,1.68,-3.42,-18.00,18.40
444.185,1.68,-3.42,-18.00,18.40
444.201,1.68,-3.36,-18.00,18.39
444.219,1.74,-3.30,-18.00,18.38
444.239,1.74,-3.30,-18.00,18.38
444.258,1.74,-3.36,-17.94,18.33
444.277,1.80,-3.42,-17.94,18.35
444.296,1.86,-3.48,-17.94,18.37
444.313,1.92,-3.54,-17.94,18.39
444.333,1.92,-3.60,-17.88,18.34
444.353,1.92,-3.66,-17.88,18.35
444.373,1.92,-3.72,-17.88,18.36
444.391,1.92,-3.78,-17.88,18.38
444.409,1.92,-3.78,-17.88,18.38
444.429,1.98,-3.72,-17.88,18.37
444.448,1.98,-3.72,-17.88,18.37
444.465,1.98,-3.72,-17.88,18.37
444.486,1.98,-3.72,-17.88,18.37
444.504,2.04,-3.72,-17.88,18.38
444.521,2.04,-3.72,-17.94,18.43
444.539,2.04,-3.72,-17.94,18.43
444.557,2.04,-3.72,-17.94,18.43
444.577,2.04,-3.72,-17.94,18.43
444.595,2.04,-3.72,-18.00,18.49
444.612,2.04,-3.72,-18.00,18.49
444.630,2.04,-3.72,-18.00,18.49
444.647,2.04,-3.66,-18.00,18.48
444.667,2.04,-3.66,-18.00,18.48
444.687,2.04,-3.60,-18.00,18.47
444.707,2.04,-3.54,-18.00,18.46
444.726,2.04,-3.54,-18.00,18.46
444.743,2.10,-3.42,-18.00,18.44
444.763,2.10,-3.36,-18.00,18.43
444.781,2.16,-3.36,-18.00,18.44
444.801,2.16,-3.36,-18.00,18.44
444.819,2.16,-3.30,-18.00,18.43
444.836,2.22,-3.30,-18.00,18.43
444.853,2.22,-3.24,-18.00,18.42
444.873,2.22,-3.24,-18.00,18.42
444.894,2.22,-3.30,-18.00,18.43
444.914,2.22,-3.30,-18.00,18.43
444.935,2.22,-3.36,-18.00,18.44
444.956,2.22,-3.36,-18.00,18.44
444.976,2.22,-3.36,-18.00,18.44
444.996,2.22,-3.42,-18.00,18.46
445.017,2.22,-3.42,-18.00,18.46
445.037,2.22,-3.42,-18.00,18.46
445.059,2.22,-3.42,-18.00,18.46
445.078,2.22,-3.42,-18.06,18.51
445.098,2.22,-3.42,-18.06,18.51
445.118,2.22,-3.48,-18.06,18.53
445.136,2.22,-3.48,-18.12,18.58
445.156,2.22,-3.48,-18.12,18.58
445.176,2.22,-3.48,-18.18,18.64
445.196,2.16,-3.54,-18.18,18.65
445.227,2.16,-3.54,-18.12,18.59
445.242,2.16,-3.54,-18.06,18.53
445.263,2.10,-3.54,-18.06,18.52
445.286,2.10,-3.54,-18.00,18.46
445.307,2.04,-3.54,-18.00,18.46
445.327,2.04,-3.54,-17.94,18.40
445.347,2.04,-3.54,-17.94,18.40
445.367,2.04,-3.54,-17.94,18.40
445.387,2.04,-3.54,-17.94,18.40
445.408,2.04,-3.54,-17.94,18.40
445.430,2.04,-3.48,-17.94,18.39
445.450,2.10,-3.48,-17.88,18.34
445.468,2.10,-3.36,-17.88,18.31
445.487,2.16,-3.24,-17.88,18.30
445.507,2.16,-3.18,-17.88,18.29
445.528,2.16,-3.12,-17.88,18.28
445.548,2.22,-3.00,-17.88,18.27
445.568,2.22,-2.94,-17.88,18.26
445.587,2.22,-2.88,-17.88,18.25
445.607,2.28,-2.82,-17.88,18.24
445.625,2.34,-2.82,-17.88,18.25
445.643,2.52,-2.76,-17.88,18.27
445.663,2.52,-2.76,-17.88,18.27
445.681,2.58,-2.70,-17.88,18.27
445.701,2.64,-2.70,-17.88,18.27
445.719,2.70,-2.70,-17.88,18.28
445.740,2.70,-2.70,-17.88,18.28
445.760,2.76,-2.76,-17.94,18.36
445.779,2.64,-2.82,-17.94,18.35
445.799,2.46,-2.88,-17.94,18.34
445.819,2.40,-3.00,-18.00,18.41
445.839,2.28,-3.06,-18.00,18.40
445.858,2.22,-3.18,-18.00,18.41
445.878,2.04,-3.24,-18.00,18.40
445.895,1.86,-3.36,-18.00,18.41
445.913,1.68,-3.42,-18.00,18.40
445.930,1.62,-3.42,-18.00,18.39
445.951,1.56,-3.42,-18.00,18.39
445.971,1.44,-3.42,-18.06,18.44
445.990,1.38,-3.42,-18.12,18.49
446.010,1.32,-3.42,-18.18,18.55
446.029,1.32,-3.42,-18.24,18.60
446.050,1.38,-3.42,-18.36,18.73
446.069,1.38,-3.42,-18.42,18.79
446.089,1.38,-3.42,-18.42,18.79
446.109,1.38,-3.42,-18.48,18.84
446.129,1.44,-3.42,-18.54,18.91
446.148,1.44,-3.42,-18.24,18.61
446.168,1.50,-3.42,-18.06,18.44
446.185,1.56,-3.42,-17.88,18.27
446.202,1.62,-3.42,-17.70,18.10
446.220,1.80,-3.42,-17.52,17.94
446.240,1.92,-3.42,-17.34,17.78
446.261,2.10,-3.42,-17.16,17.62
446.280,2.22,-3.36,-16.98,17.45
446.297,2.34,-3.36,-17.10,17.58
446.314,2.46,-3.36,-17.22,17.72
446.332,2.52,-3.30,-17.34,17.83
446.350,2.58,-3.18,-17.46,17.93
446.370,2.58,-3.12,-17.58,18.04
446.387,2.52,-3.06,-17.70,18.14
446.407,2.52,-3.06,-17.82,18.26
446.424,2.40,-3.00,-17.94,18.35
446.442,2.34,-2.94,-18.00,18.39
446.462,2.34,-2.88,-18.00,18.38
446.481,2.22,-2.88,-18.00,18.36
446.500,2.16,-3.00,-18.00,18.38
446.519,2.16,-3.06,-18.00,18.39
446.536,2.10,-3.12,-18.00,18.39
446.553,2.10,-3.12,-18.00,18.39
446.574,2.10,-3.18,-18.00,18.40
446.593,2.10,-3.24,-18.00,18.41
446.614,2.04,-3.30,-18.00,18.41
446.633,2.04,-3.30,-18.00,18.41
446.653,2.04,-3.30,-18.00,18.41
446.673,2.04,-3.24,-18.00,18.40
446.691,2.04,-3.24,-18.00,18.40
446.709,2.04,-3.18,-18.00,18.39
446.730,2.04,-3.24,-18.00,18.40
446.747,2.04,-3.24,-18.00,18.40
446.768,2.10,-3.24,-18.00,18.41
446.789,2.16,-3.30,-18.00,18.43
446.808,2.22,-3.30,-18.00,18.43
446.830,2.28,-3.36,-18.00,18.45
446.850,2.34,-3.42,-18.00,18.47
446.872,2.40,-3.42,-18.00,18.48
446.891,2.46,-3.42,-18.00,18.49
446.911,2.52,-3.42,-18.00,18.49
446.930,2.58,-3.42,-18.00,18.50
446.950,2.58,-3.36,-18.00,18.49
446.969,2.58,-3.36,-18.00,18.49
446.988,2.58,-3.36,-18.00,18.49
447.008,2.58,-3.30,-18.00,18.48
447.027,2.58,-3.30,-18.00,18.48
447.048,2.58,-3.24,-18.00,18.47
447.064,2.52,-3.30,-18.00,18.47
447.083,2.52,-3.30,-18.00,18.47
447.103,2.52,-3.36,-18.00,18.48
447.122,2.52,-3.36,-18.00,18.48
447.139,2.52,-3.36,-18.00,18.48
447.165,2.58,-3.42,-18.00,18.50
447.178,2.58,-3.42,-18.00,18.50
447.199,2.64,-3.42,-18.00,18.51
447.219,2.70,-3.42,-18.00,18.52
447.238,2.70,-3.42,-18.00,18.52
447.256,2.76,-3.42,-18.00,18.53
447.276,2.76,-3.42,-17.94,18.47
447.295,2.76,-3.42,-17.94,18.47
447.312,2.76,-3.42,-17.88,18.41
447.329,2.76,-3.42,-17.82,18.35
447.347,2.76,-3.36,-17.82,18.34
447.367,2.76,-3.42,-17.76,18.30
447.385,2.76,-3.48,-17.76,18.31
447.405,2.76,-3.54,-17.70,18.26
447.425,2.76,-3.54,-17.70,18.26
447.444,2.70,-3.60,-17.70,18.26
447.464,2.70,-3.72,-17.70,18.29
447.483,2.70,-3.84,-17.70,18.31
447.501,2.64,-3.90,-17.70,18.32
447.520,2.64,-3.96,-17.70,18.33
447.539,2.58,-4.02,-17.76,18.39
447.556,2.58,-4.02,-17.76,18.39
447.574,2.58,-4.08,-17.76,18.40
447.594,2.58,-4.08,-17.82,18.46
447.614,2.46,-4.14,-17.82,18.46
447.634,2.40,-4.08,-17.88,18.50
447.654,2.28,-4.02,-17.88,18.47
447.675,2.22,-3.84,-17.88,18.42
447.695,2.10,-3.66,-17.82,18.31
447.715,2.04,-3.54,-17.82,18.28
447.735,1.98,-3.42,-17.76,18.19
447.753,1.92,-3.30,-17.76,18.17
447.773,1.92,-3.18,-17.76,18.14
447.791,1.92,-3.06,-17.70,18.06
447.808,1.92,-3.06,-17.70,18.06
447.828,1.92,-3.12,-17.70,18.08
447.848,1.92,-3.18,-17.70,18.09
447.867,1.92,-3.24,-17.70,18.10
447.887,1.92,-3.24,-17.70,18.10
447.904,1.92,-3.24,-17.82,18.21
447.925,1.92,-3.30,-17.94,18.34
447.943,1.92,-3.30,-18.06,18.46
447.961,1.92,-3.30,-18.12,18.52
447.978,1.92,-3.30,-18.24,18.64
447.998,1.92,-3.30,-18.36,18.75
448.017,1.92,-3.24,-18.48,18.86
448.036,1.92,-3.24,-18.54,18.92
448.054,1.92,-3.24,-18.54,18.92
448.074,1.92,-3.24,-18.54,18.92
448.093,1.92,-3.24,-18.54,18.92
448.113,1.92,-3.30,-18.48,18.87
448.134,1.92,-3.30,-18.48,18.87
448.153,1.92,-3.36,-18.42,18.82
448.171,1.92,-3.36,-18.42,18.82
448.189,1.92,-3.42,-18.36,18.77
448.206,1.92,-3.48,-18.36,18.79
448.224,1.92,-3.60,-18.30,18.75
